Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
6eb5150422f8288b9350cefaa2ca349d,0,1,1,1,0,0,1,0,0,0,0,0,26
6eb5212fdf90ec3ca9beac9107b73d7e,0,1,1,1,0,0,0,0,0,0,0,0,72
6eb856c8cf987fa0c62c5b1d7c42882f,0,0,1,1,0,0,0,0,0,0,0,1,34
6ebb9e515e8dfcc84a26503be343c6bc,0,0,1,1,0,0,0,0,0,0,0,1,24
6ec2e2489197138114f5fa9dc02a686d,0,1,1,1,0,0,0,0,0,0,0,0,34
6ec49ac5bb2d6c09136229ab58f6f88c,0,0,0,1,0,0,0,0,0,0,0,0,28
6ed87db3f1a0db34213f22187a4396ce,0,0,0,1,0,0,0,0,0,1,0,1,40
6ed983f5b09e50be6b778175c0f74d98,0,1,1,1,0,0,0,0,1,1,0,0,38
6ee407bf29c9aecc83e315570450cf79,0,1,1,0,0,0,0,0,0,0,0,0,32
6ee6d90bb62b8b34c67c12d231147917,0,1,1,1,0,0,0,0,1,0,0,0,26
6eeb8175eac03012a9c50b4c742db55f,0,1,1,1,0,0,0,0,0,0,0,0,22
6eef2309c7d196d92c1fb33b20359b93,0,1,1,1,0,0,0,0,1,1,0,0,37
6efa8228efefbabc26cd68b09f4b965f,0,1,1,1,0,0,0,0,0,0,0,0,32
6efc6fb37465b04f50c5118c8c8791ea,0,1,1,1,0,0,0,0,0,0,0,0,13
6f01b8443ce73266d19465616f96a938,0,1,1,1,0,0,0,0,1,1,0,0,28
6f0af5c6bb824a12d0b8366a362f7d0e,0,1,1,1,0,0,0,0,0,0,0,0,32
6f0faef0f59424d2f48855c9ce5a1e10,0,1,1,1,0,0,0,0,1,0,0,0,32
6f111cd99f8a3dd9edb0fb7a7f2b2cd4,0,1,1,1,0,0,0,0,0,0,0,0,43
6f1912a847e9365e695ff71fc75bac93,0,1,1,0,0,0,0,0,0,0,0,0,34
6f1d0928b9e9836ce85ac4622b703a80,0,0,0,1,0,0,0,0,0,0,0,0,35
6f207e3b381a2c362a3a78e520d832f6,0,1,1,1,0,1,0,0,0,0,0,0,39
6f21f0d6b3548e963be46aec29f6331a,0,1,1,1,0,0,0,0,0,0,0,0,64
6f28ca866279bbf722b7874951ad33c4,0,0,0,1,0,0,1,0,0,1,0,0,44
6f343ab5a102fb05cc1f425420372d10,0,0,1,1,0,0,0,0,1,0,0,1,30
6f383b872f8881f6c82c9449842ba081,0,1,1,1,0,0,0,0,0,0,0,0,24
6f3d7b269710321c1f5dbd9d1b7784b7,0,1,1,1,0,1,0,0,0,0,0,0,18
6f46cb8192d335aece3d11ac8e7b1cf8,0,0,1,1,0,0,0,0,0,0,0,1,11
6f4849e66b003e34be5065fea4dce653,0,1,1,1,0,0,0,0,1,0,0,0,22
6f4c804a2daf0b0ff03aa3c13c066fb4,0,1,1,1,0,0,0,0,0,0,0,0,100
6f6643eb51f6a9a5c81a1f04a6895041,0,1,1,1,0,0,0,0,0,0,0,0,48
6f6835ebda8ddd575a59498ad0091ca1,0,1,1,1,0,0,1,0,0,0,0,0,37
6f74890e457b6130549eba37863fbad4,0,1,1,1,0,1,0,0,0,0,0,0,52
6f794fe3c5729a414664b4dc88a67fef,0,0,1,1,0,0,0,0,0,0,0,1,24
6f85f3fb76ba51e750fac2ecb921f6cb,0,1,1,1,0,0,0,0,0,0,0,0,36
6f8cdaeac1c54a4f6586a2adbfa0cde7,0,0,0,0,0,0,1,0,0,0,0,0,40
6f8ffa69ab20704845d1669e840aef9f,0,1,1,1,0,0,0,0,0,0,0,0,100
6f9953e3fca147aed6c1427330ed6a2a,0,1,1,1,0,0,0,1,0,0,0,0,43
6f9f0cc786833513672553cb203a3033,0,1,1,1,0,0,0,0,0,0,0,0,32
6fa61a4d7b0262c37d12eebcc5178c64,0,0,0,0,0,0,1,0,0,0,0,0,54
6fb6c9d1477344254274320a7f5309e8,0,1,1,1,0,1,0,0,0,0,0,0,89
6fbfbb7602dfa549adaac0b71918dd38,0,1,1,1,0,0,1,0,0,0,0,0,32
6fc96264a63a2daf2ffacbbcb2f26b7f,0,1,1,1,0,0,0,0,1,1,0,0,35
6fc9a11c24842ced7fbcda02689694b4,0,1,1,0,0,0,0,1,1,0,0,0,70
6fdac4bf17d86ce3561694ce1739efc8,0,1,1,1,0,0,0,0,1,1,0,0,85
6fee2bcf70d2f458719e337ec5e0d087,0,0,1,1,0,0,0,0,0,0,0,1,13
6ff12cb9b54f1513593a6748411de1c0,0,1,1,1,0,0,0,0,0,0,0,0,6
6ff850d7e976afa06aef12f3a860b743,0,1,1,1,0,1,0,0,0,0,0,0,50
6ffbae72a33918217eb05e6c9fac05be,0,1,1,1,0,0,0,0,1,1,0,0,12
6ffe6b0d89c331f7cc27a9fe25249724,0,1,1,1,0,0,0,0,0,0,0,0,25
6fff633ed94d80dd7591361c5a14924e,0,0,1,1,0,0,0,0,1,1,0,1,26
70037b175994ff7c417ed2d81c6b538e,0,1,1,0,0,0,1,1,0,0,0,0,27
700db4fae0b34f8648ce3d96852232dc,0,1,1,1,0,0,0,0,0,0,0,0,35
700ef9116389f3e5551d6449a59f9f34,0,0,1,1,0,0,1,0,0,0,1,1,45
70118e072ea135f1287e99d3f32bfa3f,0,1,1,1,0,0,0,0,1,1,0,0,48
70169624b1986f6e7ecf048ba96fc1ba,0,0,1,1,0,0,0,0,0,0,0,0,49
703575314c23b299e45b5fc4f3fcd357,0,1,1,1,0,0,0,0,0,0,0,0,76
70367305947c741f591e4b29a6470fdc,0,1,1,1,0,1,0,0,0,0,1,0,44
7038d25ea0c5a519bb341a32750c783f,0,1,1,1,0,0,0,0,0,0,0,0,81
70457c8ed4ce53fa71f5250f36b54558,0,1,1,1,0,0,0,0,0,0,0,0,27
70498b41f4bc22e2958b04b7c397f199,0,1,1,1,0,0,0,0,0,0,0,0,45
704fd9ed255d8843b7f1329ba9116001,0,1,1,1,0,0,1,0,0,0,0,0,55
705332503dcbc6ebf7dd322ec10580a7,0,1,1,1,0,0,0,0,0,0,0,0,13
705d4cbde24cbcba61c02f1108e373d8,0,1,1,1,0,0,0,0,1,1,0,0,32
705d74ca53f7d38baced3c5a9673ea23,0,1,1,1,0,0,1,0,0,0,0,0,77
705e30eae8553aa28395166a06c29152,0,1,1,1,0,0,0,0,0,0,0,0,52
7063b4b8fa4a85a86439b1b89d2237bd,0,1,1,1,0,0,0,0,0,0,0,0,64
7069e25708e9580a49a7e0f286342cf7,0,0,1,1,0,0,0,0,0,0,0,1,30
706dfb3b161f83142f7e288e89c53dd4,0,1,1,0,0,0,0,1,1,1,0,0,23
70708e35ee24679314624f79f8fae059,1,1,1,1,0,0,0,0,0,0,0,0,58
707adfa02bdaa55e10857fa684c840b9,0,1,1,0,0,0,0,0,0,0,0,0,24
707b0fe32e715bdc26047c82a1927a2f,0,1,1,1,0,0,0,0,0,0,0,0,24
7092c6d25cacf355b7e560239b255c5e,0,0,1,1,0,0,1,0,0,0,0,0,56
70959ab53e22eba5ff99c07b7bb52eab,0,1,1,1,0,0,0,0,0,0,0,0,18
709acf2879ab3f19e6e44586425f9aea,0,1,1,1,0,0,0,0,1,1,0,0,82
709aea1370fe4bc076506b7616a81ca0,0,1,0,0,0,0,0,0,0,0,0,0,28
70a4625b37354fc4464d2ef185fa2843,0,1,1,1,0,0,1,0,0,0,0,0,38
70ac2770371c791f51302b7ce2fd7308,0,1,1,1,0,0,0,0,1,1,0,0,34
70ae495881c399edb1e3300fad8a88b4,0,1,1,0,0,0,1,1,0,1,1,0,29
70b3340d024f77a06b12dffab2e51029,0,1,1,1,0,0,0,0,0,0,0,0,41
70ccd8d9c406a1246a607ecb8888e9cb,0,1,1,1,0,0,0,0,1,1,0,0,64
70ce65174e91ecbd4aa3e1352613775c,1,1,1,1,0,0,0,0,0,0,0,0,30
70d1c830a5282f3fc0103548d360b9ef,0,0,0,0,0,0,1,0,1,1,0,1,38
70d35485c8196fa26efd0e9f7bf91f1d,0,1,1,1,0,0,0,0,0,0,0,0,47
70d84af95038db3f409e519fdc25686b,0,1,1,1,0,0,0,0,0,0,0,0,58
70e3a82f092bf5d07b4743230008cfbf,0,1,1,1,0,0,1,0,0,0,0,0,49
70ee7d5d4626e063351135a46a2f4798,0,0,0,1,0,0,0,0,0,0,0,0,52
70f00096a8c4486df365e28bc4f1845e,0,1,1,1,0,0,0,0,0,0,0,0,23
70f8311b59a18dec55d9d15ca7344d25,0,1,1,1,0,0,0,0,0,0,0,0,35
70fb4e11b1a42d9079b14305ffad6b2e,0,1,1,1,0,0,0,0,0,0,0,0,26
711273c4c6c03b8edc6531713f8d1b0c,0,1,1,1,0,0,0,0,0,0,0,0,31
7114436eac271faac844afddb4169f13,0,1,1,1,1,1,0,0,0,0,0,0,37
712b6f2e29311baa83526fc1fce86456,0,1,1,1,0,0,0,0,0,1,1,0,20
713387f0041daa87210efdc6510fb1dc,0,1,1,1,0,0,0,1,0,0,0,0,3
713d5fcff4cbcbfb759661bfbd950d72,0,1,1,1,0,0,0,0,0,0,0,0,47
714baf3c1003cf62c9c11905dac059da,0,1,1,1,0,0,0,0,0,0,0,0,29
71557a9442c1bc589807ed4299800d39,0,1,1,1,0,0,0,0,0,0,0,0,30
7158c16d2568ef6e437e4cee1daaddd8,0,1,1,0,0,0,1,1,0,1,1,0,83
716ef13d8f31db759136f855f1210575,0,1,1,1,0,0,0,0,0,0,0,0,64
717cbda6038d5173c5a85169432a4b7b,0,1,1,1,0,0,0,0,1,0,0,0,52
717f79483f42d551d3a67f69a287fbf3,0,1,1,1,0,0,0,0,1,1,0,0,30
71809cd7016bcb28303e4dcae88a886e,0,0,0,1,0,0,0,0,0,0,0,0,26
71842617a64fc39157269ad88796d753,0,1,1,1,0,0,0,0,0,0,0,0,29
7188ee36ba85c73cac43f4f11dc2fbb1,0,1,1,1,0,0,0,0,0,0,0,0,31
718d3cfafb4f1fd6958b04438a964a3f,0,1,0,0,0,1,0,1,0,0,1,0,33
718e2f21d25e919c07bb60588e79eb6a,0,1,1,1,0,0,1,0,1,0,0,0,25
718f0b6e65759c71e29a938c6b933d02,0,1,1,1,0,1,0,0,0,0,0,0,55
719a57ed1567ddf9ab7407274920db8a,0,1,1,1,0,0,0,0,0,0,0,0,50
71a754b095975265485cc7d4ed74ec6b,0,1,1,1,0,0,0,0,0,0,0,0,33
71af8a1e9cd0d87bfb777a4e4a31851d,0,1,1,1,0,0,0,0,0,0,0,0,21
71b14aa8e51c79efc31940047e6fc9fa,0,0,1,1,0,0,0,0,0,0,0,0,56
71c43ce344ddb41341c7f4d1f34dd5b8,0,1,1,1,0,0,0,0,1,1,0,0,36
71cc7847cd73328e22f60a36d65e3adb,0,1,1,0,0,0,0,0,0,0,0,0,24
71d9cf5f53cc0a5fae0d006398a9b341,0,0,1,1,0,0,0,0,0,0,0,1,32
71da625923f88f4ce05e4680c29e61f1,0,0,1,1,0,0,0,1,1,1,1,0,71
71daa33b3a3c310bbdcd2d98d1243d90,0,1,1,1,0,0,0,0,0,0,0,0,60
71dab37e707c62c7a06c9335119ac050,0,1,1,1,0,1,0,0,0,0,0,0,41
71e07ac0669a0486b088edcda5cfaaf2,0,1,1,0,0,0,1,0,0,0,0,0,57
71e5e5292d640befd4115ef54d136622,0,1,1,1,0,0,0,0,0,0,0,0,27
71ea5446f8b14684f14539faab3ed993,0,1,1,1,0,0,0,0,0,0,0,0,26
71ea9a19d08a4705ba4b8e50f6272b34,0,1,1,1,0,0,0,0,0,0,0,0,74
71f15759ae02e17cfaae7904d527fa5d,0,1,1,1,0,0,0,0,0,0,0,0,68
71f4580a5125fe00c845503265baa6c0,0,1,1,1,0,0,0,0,0,0,0,0,30
71f518d929d1994e495ace36056e6a9e,0,1,1,1,0,0,0,0,1,0,0,0,44
71fa4d85742ba547591ffc91736c1f29,0,1,1,1,0,0,1,0,0,0,0,0,100
71fd3274741e369f39c95aad22edaa27,0,1,1,1,0,0,0,0,0,0,0,0,31
7203fe6220d41c147ce56185fe1e2262,0,1,1,1,0,0,0,0,0,1,0,0,41
720d8f582c3527b1641ff3391747dd15,0,1,1,1,0,0,0,0,0,0,0,0,53
720eef19631a1ca24755804370111b85,0,0,0,1,0,0,0,0,0,0,0,0,28
721096811f3e8b6667ff7153252866d5,0,1,1,1,0,0,1,0,0,0,0,0,44
7212367cef8aeb4a821aa3d9651d580b,0,1,1,1,0,0,0,0,1,1,0,0,31
721d316084ff00ac1e81124d021357ee,0,0,1,1,0,0,0,0,0,0,0,1,26
721f7039d9c5928e9a2c9a65bfeaa125,0,1,1,1,0,0,0,0,0,0,0,0,24
722e10d13f8b241bcd40b01733f7c3cb,0,0,0,1,0,0,0,0,0,0,0,0,26
722f9f87c38c62c5d0500e81413ba6e5,0,1,1,0,0,0,1,1,0,0,0,0,42
723a21d091e9f5c50f6399ebbd15415e,0,1,1,1,0,0,0,0,0,0,0,0,27
723a4045e4085ff0a12b43d8a0f34c54,0,1,1,1,0,0,0,0,0,0,0,0,29
723cf6fc73b3cd56d777b3595383d2b0,0,1,1,1,0,0,0,0,0,0,0,0,30
72561ce1373b2956ea571af24b9393cd,0,0,1,1,0,0,1,0,0,0,0,1,19
72566b27234abc99928f7a38009ff0cf,0,0,1,1,0,0,0,0,0,0,0,1,23
7259273caf25ba909013b953bb63076c,0,1,1,1,0,0,0,1,1,1,1,0,45
725a18ab58fc5c276a8c424d4be0dac1,0,0,1,1,0,0,0,0,0,0,0,1,29
725c9974b74258a5f1dccd8631feae59,0,1,1,1,0,0,0,0,0,0,0,0,41
725eadd7a7673c25460743352a46c641,0,1,1,0,0,0,0,0,0,0,0,0,30
726f589971edff773dd3dfd9303d4aa3,0,1,1,1,0,0,0,0,0,0,0,0,35
72797a88541d398a61c0fe85a0308df0,0,1,1,0,0,0,0,0,0,0,0,0,25
7279df64b5cc81da8e1ed86dbf2ef013,0,0,1,1,0,0,1,0,0,1,0,1,100
72878e96e29d43c6f0d5f32eccf494a8,0,1,1,1,0,0,0,0,0,1,0,0,25
72895d2a6f1e73686d5fb0630b742b17,0,1,1,0,0,0,0,0,0,0,1,0,21
72899fd479f3df76e9af9dbb0eec2a06,0,1,1,1,0,0,0,0,0,0,0,0,51
728bba055173f18dc9008593ff2a4766,0,1,1,1,0,0,0,0,1,1,0,0,3
728c8841df2b2b6589ea1a7bd5f8f775,0,1,1,1,0,0,0,0,0,0,0,0,43
729200801df548d84f27a63beb20344b,0,0,1,1,0,0,0,0,0,0,0,1,21
7296bd19e75e300ea1f815b454382517,0,1,1,1,0,0,0,0,0,0,0,0,41
72b33c9c368d86648b756143ab19baeb,0,1,1,1,0,0,0,0,0,0,0,0,19
72ba27091186d142c629921c55d11d66,0,1,1,1,0,1,0,0,0,0,0,0,53
72bfd1aa52ebdc4fcb16efd8ea6b7b50,0,1,1,0,0,0,1,0,0,0,0,0,35
72c16d672632032ad7460391b1f9d087,0,1,1,1,0,0,0,0,0,0,0,0,18
72c6432b12de1584e272d5e05c92ff66,0,1,1,1,0,0,0,0,0,0,0,0,53
72c998c6c958925757d16b8a13bc6558,0,0,1,1,0,0,0,0,1,0,0,1,28
72c9baf6307a8f1a94783197510814d3,0,0,1,1,0,0,0,0,0,0,0,1,63
72cd1cd9b7558049086a0f12d16cad55,0,1,1,1,0,0,0,0,1,1,0,0,19
72d5750213926a524a34aef116a663ef,0,1,1,0,0,0,0,0,0,0,0,0,30
72d957112b49a0dc0532c9c0e3d205a4,0,1,1,1,0,0,0,0,0,0,0,0,34
72eac1589fd15f6de1c20c1de654188e,0,0,1,1,0,0,0,0,0,0,0,0,49
730579c18a1a7ed3f8a53ce34f168a7e,0,1,1,1,0,0,0,0,0,0,1,0,53
73081589e58eb4e91ba8d516b2eab818,0,1,1,1,0,0,0,0,0,0,0,0,9
730b1d801c9731bd679d2789fa648726,0,0,1,1,0,0,0,0,0,0,0,0,32
730c5f05912dae6d790bf611069a5935,0,1,1,1,0,0,0,0,0,0,0,0,35
732053e77ce8dbc84af0b0ffd3f51297,0,1,1,0,0,0,0,0,0,0,0,0,26
7324e8db1732aea4c905251724821a7f,0,1,1,1,1,0,0,0,0,0,0,0,31
7339432826a552c24acceb664066d173,0,1,1,1,0,0,0,0,0,0,0,0,63
733a827b0d04f612c166e5defd27b4ae,0,1,1,1,0,0,0,0,0,0,1,0,41
734625dd6353128d606f074e4e3ce8f9,0,0,1,1,0,0,0,0,0,0,0,0,18
734ab5178a0a4df74c546df5bd45487d,0,1,1,1,0,0,0,0,1,1,0,0,100
734e4b50f605931aaf0a821f02484958,0,0,1,0,0,0,1,0,0,0,0,0,65
734f87c71ec301e638e2716f6a044d18,0,1,1,1,0,0,0,0,0,0,0,0,28
7350d50427f5b78f2169bea2cbdc160a,0,0,0,0,0,0,1,0,0,0,0,1,90
735dc0f3c6764854c5f26dc32be1c199,0,0,1,0,1,0,0,0,1,1,0,0,74
736593afb3b532ba4b50cddc28eff2b3,0,1,1,1,0,0,0,0,0,0,0,0,31
73688bda3add176b89a9f6ed71912026,0,0,1,1,0,0,0,0,0,0,0,1,28
736d9fbe239fcfe424cbc4cb6131a788,0,0,0,0,0,0,0,0,0,0,0,0,41
7374d17965f12edf7d2c8bddfad243e6,0,1,1,1,0,0,0,0,0,0,0,0,100
737c7a82e6829f178182f9530fee744b,0,1,1,1,0,0,0,0,0,0,0,0,20
737d4ccb9b2b523ca9fec00420e22c50,0,1,1,1,0,1,0,0,0,0,0,0,67
7383963f13a454c843afc888bb2ad7b3,0,1,1,1,0,1,1,1,0,0,1,0,34
738a02cd0b3845dd6fc9b1982163cfc4,0,1,1,1,0,0,1,0,0,0,0,0,49
739650d74c58a173af7121df13ddd8d1,0,1,1,1,0,0,0,0,0,0,0,0,77
7398cb06ae730e370d7985aae45db974,0,1,1,1,0,0,0,0,0,0,0,0,35
739cba9185af52d0c75622311576a7cb,0,1,1,1,0,0,0,0,0,0,0,0,32
73a3ee2aaefcf02dac27973b536d51b5,0,1,1,1,0,0,0,0,0,0,0,0,55
73a7d3bd6ab8bff0b8b937a5f8ae603a,0,1,1,1,0,0,0,0,0,0,0,0,32
73ae37656baaeae5fe4bc697a354ef53,0,1,1,0,0,0,1,0,0,1,0,0,30
73b1610f0764c93d024e6433340d51c0,0,1,1,1,0,0,0,0,0,1,0,0,63
73ca4fd4d05f4a644a81a5be58a7b8d2,0,1,1,1,0,0,0,0,0,0,0,0,22
73d05b1291236967afae9610405cf922,0,1,1,1,0,0,0,0,0,0,0,0,60
73d123d01c5e4722854a2718042464f4,0,1,1,1,0,0,0,0,1,1,0,0,19
73e0f1ad086334bb338d18f827803ec0,0,1,1,0,0,0,0,0,0,0,0,0,24
73e5eec192a19041e6d37b90c802cac3,0,1,1,1,0,0,0,0,0,0,0,0,43
73ed58a341bd92eea421661ad2062bf0,0,1,1,1,0,0,0,0,0,0,0,0,31
73f9e8a6d0926f7c5201f034406d986d,0,0,0,1,0,0,1,1,0,0,1,0,100
7416ca83f02ad1bf701dfeafb58508aa,0,0,1,0,0,0,1,0,0,0,0,0,29
74179c3f0a8efb4a2ccec5951c96917f,0,1,1,1,0,0,0,0,1,1,0,0,30
742e00c57fae409a46e1d9d2b8443edb,0,0,0,1,0,0,0,0,0,0,0,0,42
74399c514c3262d9ac05fb97c886c5c2,0,0,1,1,0,0,0,0,1,1,0,0,28
743e0dd34de02f9400279d54fb81c150,0,1,1,1,0,0,0,0,0,0,0,0,43
74486b1b8e445941c10cf35a5ff86b63,0,1,1,0,0,0,0,1,0,0,0,0,48
74496e0136966cf22cc39185a98ede92,1,1,1,1,0,1,0,0,0,0,0,0,22
74611d9e53a16b6bc0c101b49310d3a9,0,1,1,1,0,0,0,0,0,0,0,0,23
7473a90c0f7b640d3cb80f14b6a7bf9e,0,1,1,1,0,1,0,0,1,0,0,0,63
74744b5a74313fe11acfb439ca0bb33e,0,1,1,1,0,0,0,0,0,1,0,0,25
748207dee144c43cffe948e942ec8693,0,1,1,1,0,0,0,0,0,0,0,0,38
7487a5b5fa5f9a1d9ac2c9521c7dfaa0,0,0,1,1,0,0,0,0,0,0,0,0,39
7487d18c75f5f8eec9b171231bfe616f,0,1,1,1,0,0,0,0,0,0,0,0,29
748d4d5545a04b50513f74476422ddc5,0,1,1,1,0,0,0,0,0,0,0,0,32
7492ef3b832425a230a199547a28395d,0,0,0,1,0,0,0,0,0,0,0,0,48
7493eaca3423850f4d67c7ad3749de08,0,1,1,1,0,0,0,0,0,0,0,0,25
74990cbcaf8148e9a6ac407d18a5e94d,0,1,1,1,0,0,0,0,1,0,0,0,17
74a1c4f7b145201ccfceda0a530bee62,0,0,0,1,0,0,0,0,0,0,0,1,13
74a535e5b6c1020864c1bc0d5ca3ff8a,1,1,1,1,0,0,0,0,0,0,0,0,39
74ca20ae6cf0531976efdaf4401fe85d,0,1,1,1,0,0,0,0,1,1,0,0,26
74ce953b950e4e6b8ddfcce939ad27e3,0,0,0,1,0,0,0,0,0,0,0,0,33
74da8ea6cb3f4df4458408fd8c7f7d8e,0,0,0,1,0,0,0,0,0,0,0,0,44
74de0e6e23b17471e08c667bcf17ae1a,0,0,1,1,0,0,0,0,0,0,0,1,18
74e41a94f4b96eace97323b7634e9060,0,1,1,1,0,0,1,0,0,0,0,0,95
74e5984f0ccdd7ab89fb79a6b88d7ccd,0,1,1,1,0,0,0,0,0,0,0,0,27
74ec528de95a0b75fd71a4a0d0309dfe,0,1,1,1,0,0,0,0,0,0,0,0,34
74fd033e5d9e8be039b6f52704884576,0,0,1,1,0,0,0,0,0,0,0,0,95
750974a96b7f5e6234afa8dae151941b,0,0,1,0,0,0,1,0,0,0,0,0,34
750dba6d672dd27bf035f78703a48fc8,0,1,1,0,1,0,0,1,0,0,1,0,46
751810cd9844b685df870370fe30efe3,0,1,1,1,0,0,0,0,0,0,0,0,39
7519e0d3fec71f972d4012e84433bc83,0,0,1,0,0,0,0,0,0,1,0,0,19
75271e3f533fb1b1d0c6fd3b1c2a0444,0,1,1,1,0,0,0,0,0,0,0,0,25
75273eb40ee020d344afd1030c289fa5,0,1,1,1,0,1,0,0,0,0,0,0,28
752a539fa67b36b27900db17144a97af,0,1,1,1,0,1,0,0,0,0,0,0,20
752b8ea52a9107a201d991acd4a0007c,0,0,1,1,0,0,0,0,1,0,0,0,56
752d94e1aac4bd1b61916afe7ce40745,0,1,1,1,0,0,0,0,0,0,0,0,31
75319020ccd3340a9924eadfa042ff07,0,1,1,1,0,0,0,0,0,0,0,0,40
7538317e6a3c84208aa408a467b4c171,0,0,1,1,0,0,0,0,0,0,0,0,31
753ee51f839673e9ffc4e3e9dfc54091,0,1,1,1,0,0,0,0,0,0,0,0,32
7540f69e338fe56b1330f88c042d453b,0,1,1,1,0,0,0,0,0,0,0,0,50
754410deef95b3b5da4111aefa3aad37,0,1,1,1,0,0,0,0,1,1,0,0,23
75503d74a990a8c6b54d161858f7f9b9,0,1,1,1,0,0,0,0,0,0,0,0,26
7550fac99f357d3f540fe15e9ed50e20,0,0,1,1,0,0,0,0,0,1,0,1,100
7554ff0fa3619164c5ac739f11ff0f1c,0,1,1,1,0,0,0,0,1,1,0,0,34
755716da853558b1b02035eed9dc6765,0,0,1,1,0,0,0,0,0,0,0,0,48
7566ce655fdf9370586002d569793303,0,1,1,0,0,0,0,0,0,0,0,0,27
756e59c04643bcc7f7a734b79005fcc2,0,1,1,0,0,0,0,1,0,0,0,0,15
756fdd054ae0d47456bb35f2eec991a2,0,1,1,1,0,0,0,0,0,0,0,0,29
7577bf284829c1d0045cddf9c56ffa9f,0,1,1,0,0,0,1,0,0,1,0,0,47
757c0e2d901a9b4f5353ed082e7b666e,0,1,1,0,0,0,1,1,0,1,1,0,56
757e81d97174c6cfb164b0a785756609,0,1,1,1,0,0,0,0,1,1,0,0,8
75871b719e3b15d3064962876b6c5190,0,1,1,1,0,1,0,0,0,0,0,0,70
758cceb612eae9fe5db0bb47c6374176,0,1,1,1,0,0,0,0,0,0,0,0,11
75949bdfb06047bb48a13a4832c573a5,0,0,1,1,0,0,0,0,0,0,0,1,40
75a157dd761d0ef59df32583d3e0cd33,0,1,1,1,0,0,0,0,0,1,0,0,39
75af5627670c3c6f5009f7b19fb2aa58,0,1,1,1,0,0,0,0,0,1,0,0,76
75b1af6cfbab3f89ce78bb6502092fe7,0,1,1,1,0,0,0,0,1,1,0,0,46
75bbc4cb2239912d7ee1bfeff8e29e9a,0,1,1,1,0,0,0,0,0,0,0,0,29
75c2165e3168a00852562fdb25e0e8e9,0,1,1,1,0,0,0,0,0,0,0,0,44
75c5f50baea5caa346dd5d77906aaeb5,0,1,0,1,0,0,0,0,0,0,0,0,4
75c657b362d28b89607c538205d7071b,0,1,1,1,0,0,0,0,0,0,0,0,12
75cd7f99e954a20861e8cfe5ae51af47,0,1,1,1,0,0,0,0,1,1,0,0,28
75d1bacdfdc827ff34dcfb809ad36615,0,1,1,1,0,0,0,0,1,0,0,0,40
75ea8affbfa0cd6c10154bc0a8f734c1,0,1,1,1,0,0,0,0,0,0,0,0,42
75fe1261102680756e2100d42ebce240,0,1,1,1,0,0,0,0,0,0,0,0,47
75fea3609428ffa2c92b8842fa003da8,0,0,0,0,0,0,1,0,0,1,0,0,37
76086f4b38e57d9f15b642ec21ef0295,0,1,1,1,0,0,0,0,1,1,0,0,36
760e820174313ac0129717104927f466,0,1,1,1,0,0,0,0,0,0,0,0,31
761d1f569772b0e277f0be2995395184,0,1,1,1,0,0,0,0,0,0,0,0,39
76246a76f183239ba991139cf2383a7b,0,0,0,1,0,0,0,0,0,0,0,0,32
76290394517408a842dcd19bbc24b1dd,0,1,1,1,1,0,0,0,0,0,0,0,44
762fc0db8d6af02bd0efe2961fe8af5b,0,1,1,0,0,1,0,0,0,0,0,0,64
763c0fbfd75593c2911a33603c28dc45,0,0,0,0,0,0,1,0,0,0,0,0,18
763d66b9cf01069602a968e573feb334,0,1,1,1,0,0,0,0,0,0,0,0,46
76420f02afab76d2a6eab95efc816347,1,1,1,1,0,0,0,0,0,0,0,0,29
764494ca3030656328990db142c14255,0,0,0,1,0,0,0,0,0,0,0,0,33
76581ecde950a9da274bbbefe4c3cdb4,0,1,1,1,0,0,0,0,0,0,0,0,39
7659b2106984d209bad6d4ee6c53a99f,0,1,1,0,0,0,0,1,1,0,1,0,22
76620872c8555aa86b2f28121bebf0f0,0,1,1,1,0,0,0,0,0,0,0,0,34
76732a0418b481b2f85212e27624c467,0,1,1,1,0,0,0,0,0,0,0,0,46
76769dbee1699e04ae1befa3128db7d6,0,0,0,1,0,0,0,0,0,0,0,0,100
767747e49dd0d32d08e3bdc574f6a5c6,0,1,1,1,0,0,0,0,0,0,0,0,28
7678f82b5d3c1313a5344cfb2d1e71e3,0,1,1,1,0,0,0,0,1,1,0,0,11
76816abc2116fb6baaa740a63d2417b9,0,0,1,1,0,0,0,0,0,0,0,0,44
76835180a7a7418f60d04e6cec588996,0,0,0,0,0,0,0,0,0,0,0,0,30
768592681e734c377a3f56dbc1cb56f4,0,1,1,1,0,0,0,0,0,1,0,0,23
7698362f7f59512504635070521d3494,0,1,1,1,0,1,0,0,0,0,0,0,27
76b2af70c38318f0229a3f9afc376135,0,0,1,1,0,0,0,0,1,0,0,0,56
76b49ec9e93679193ead2bc697978a31,0,1,1,1,0,0,0,0,0,0,0,0,40
76c0ed01ac344a1009d8fb228b25c431,0,1,1,1,0,0,0,0,1,1,0,0,2
76c8a6dfb60a15cbe2f6c73ba1517318,0,0,1,1,0,0,0,0,0,0,0,1,40
76e3988dd37d391f24104285a177b30f,0,0,1,1,0,0,0,0,0,0,0,1,34
76e68d02a303a3c13cb2ba6caaffb9a3,0,1,1,1,0,0,0,0,0,0,0,0,31
